"filename", "language", "HTML", "TypeScript", "CSS", "JSON", "XML", "JavaScript", "SCSS", "Less", "comment", "blank", "total"
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\plugins\jvectormap\jquery-jvectormap-europe-mill-en.js", "JavaScript", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\plugins\jvectormap\jquery-jvectormap-fr-mill-en.js", "JavaScript", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\plugins\jvectormap\jquery-jvectormap-fr_regions-mill-en.js", "JavaScript", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\plugins\jvectormap\jquery-jvectormap-in-mill-en.js", "JavaScript", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\plugins\jvectormap\jquery-jvectormap-it-mill-en.js", "JavaScript", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\plugins\jvectormap\jquery-jvectormap-nl-mill-en.js", "JavaScript", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\plugins\jvectormap\jquery-jvectormap-no-mill-en.js", "JavaScript", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\plugins\jvectormap\jquery-jvectormap-nz-mill-en.js", "JavaScript", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\plugins\jvectormap\jquery-jvectormap-pl-mill-en.js", "JavaScript", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\plugins\jvectormap\jquery-jvectormap-pt-mill-en.js", "JavaScript", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\plugins\jvectormap\jquery-jvectormap-se-mill-en.js", "JavaScript", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\plugins\jvectormap\jquery-jvectormap-th-mill-en.js", "JavaScript", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\plugins\jvectormap\jquery-jvectormap-us-aea-en.js", "JavaScript", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\plugins\jvectormap\jquery-jvectormap-us-il-chicago-mill-en.js", "JavaScript", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\plugins\jvectormap\jquery-jvectormap-us-ny-newyork-mill-en.js", "JavaScript", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\plugins\jvectormap\jquery-jvectormap-ve-mill-en.js", "JavaScript", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\plugins\jvectormap\jquery-jvectormap-world-mill-en.js", "JavaScript", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\plugins\jvectormap\jquery-jvectormap-za-mill-en.js", "JavaScript", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\plugins\messenger\css\messenger-theme-flat.css", "CSS", 0, 0, 340, 0, 0, 0, 0, 0, 63, 26, 429
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\plugins\messenger\css\messenger-theme-future.css", "CSS", 0, 0, 374, 0, 0, 0, 0, 0, 63, 26, 463
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\plugins\messenger\css\messenger.css", "CSS", 0, 0, 83, 0, 0, 0, 0, 0, 22, 1, 106
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\plugins\messenger\js\messenger-theme-flat.js", "JavaScript", 0, 0, 0, 0, 0, 23, 0, 0, 0, 11, 34
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\plugins\messenger\js\messenger-theme-future.js", "JavaScript", 0, 0, 0, 0, 0, 23, 0, 0, 0, 11, 34
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\plugins\messenger\js\messenger.min.js", "JavaScript", 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 2
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\plugins\morris-chart\css\morris.css", "CSS", 0, 0, 10, 0, 0, 0, 0, 0, 0, 1, 11
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\plugins\morris-chart\js\morris.min.js", "JavaScript", 0, 0, 0, 0, 0, 2, 0, 0, 5, 0, 7
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\plugins\morris-chart\js\raphael-min.js", "JavaScript", 0, 0, 0, 0, 0, 3, 0, 0, 8, 0, 11
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\plugins\multi-select\css\multi-select.css", "CSS", 0, 0, 78, 0, 0, 0, 0, 0, 0, 10, 88
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\plugins\multi-select\js\jquery.multi-select.js", "JavaScript", 0, 0, 0, 0, 0, 434, 0, 0, 14, 81, 529
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\plugins\multi-select\js\jquery.quicksearch.js", "JavaScript", 0, 0, 0, 0, 0, 135, 0, 0, 14, 33, 182
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\plugins\pace\pace-theme-flash.css", "CSS", 0, 0, 71, 0, 0, 0, 0, 0, 0, 5, 76
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\plugins\pace\pace.min.js", "JavaScript", 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 2
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\plugins\perfect-scrollbar\perfect-scrollbar.css", "CSS", 0, 0, 83, 0, 0, 0, 0, 0, 18, 12, 113
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\plugins\perfect-scrollbar\perfect-scrollbar.min.js", "JavaScript", 0, 0, 0, 0, 0, 1, 0, 0, 5, 0, 6
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\plugins\prettyphoto\dark_rounded\btnNext.html", "HTML", 23, 0, 0, 0, 0, 0, 0, 0, 0, 6, 29
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\plugins\prettyphoto\dark_rounded\btnPrevious.html", "HTML", 23, 0, 0, 0, 0, 0, 0, 0, 0, 6, 29
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\plugins\prettyphoto\dark_rounded\contentPattern.html", "HTML", 23, 0, 0, 0, 0, 0, 0, 0, 0, 6, 29
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\plugins\prettyphoto\dark_rounded\loader.html", "HTML", 23, 0, 0, 0, 0, 0, 0, 0, 0, 6, 29
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\plugins\prettyphoto\dark_rounded\sprite.html", "HTML", 23, 0, 0, 0, 0, 0, 0, 0, 0, 6, 29
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\plugins\prettyphoto\dark_square\btnNext.html", "HTML", 23, 0, 0, 0, 0, 0, 0, 0, 0, 6, 29
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\plugins\prettyphoto\dark_square\btnPrevious.html", "HTML", 23, 0, 0, 0, 0, 0, 0, 0, 0, 6, 29
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\plugins\prettyphoto\dark_square\loader.html", "HTML", 23, 0, 0, 0, 0, 0, 0, 0, 0, 6, 29
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\plugins\prettyphoto\dark_square\sprite.html", "HTML", 23, 0, 0, 0, 0, 0, 0, 0, 0, 6, 29
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\plugins\prettyphoto\facebook\btnNext.html", "HTML", 23, 0, 0, 0, 0, 0, 0, 0, 0, 6, 29
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\plugins\prettyphoto\facebook\btnPrevious.html", "HTML", 23, 0, 0, 0, 0, 0, 0, 0, 0, 6, 29
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\plugins\prettyphoto\facebook\contentPatternBottom.html", "HTML", 23, 0, 0, 0, 0, 0, 0, 0, 0, 6, 29
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\plugins\prettyphoto\facebook\contentPatternLeft.html", "HTML", 23, 0, 0, 0, 0, 0, 0, 0, 0, 6, 29
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\plugins\prettyphoto\facebook\contentPatternRight.html", "HTML", 23, 0, 0, 0, 0, 0, 0, 0, 0, 6, 29
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\plugins\prettyphoto\facebook\contentPatternTop.html", "HTML", 23, 0, 0, 0, 0, 0, 0, 0, 0, 6, 29
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\plugins\prettyphoto\facebook\default_thumbnail.html", "HTML", 23, 0, 0, 0, 0, 0, 0, 0, 0, 6, 29
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\plugins\prettyphoto\facebook\loader.html", "HTML", 23, 0, 0, 0, 0, 0, 0, 0, 0, 6, 29
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\plugins\prettyphoto\facebook\sprite.html", "HTML", 23, 0, 0, 0, 0, 0, 0, 0, 0, 6, 29
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\plugins\prettyphoto\jquery.prettyPhoto.js", "JavaScript", 0, 0, 0, 0, 0, 633, 0, 0, 95, 184, 912
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\plugins\prettyphoto\light_square\btnNext.html", "HTML", 23, 0, 0, 0, 0, 0, 0, 0, 0, 6, 29
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\plugins\prettyphoto\light_square\btnPrevious.html", "HTML", 23, 0, 0, 0, 0, 0, 0, 0, 0, 6, 29
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\plugins\prettyphoto\light_square\sprite.html", "HTML", 23, 0, 0, 0, 0, 0, 0, 0, 0, 6, 29
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\plugins\prettyphoto\prettyPhoto.css", "CSS", 0, 0, 415, 0, 0, 0, 0, 0, 24, 86, 525
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\plugins\responsive-tables\css\rwd-table.min.css", "CSS", 0, 0, 1, 0, 0, 0, 0, 0, 6, 0, 7
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\plugins\responsive-tables\js\rwd-table.min.js", "JavaScript", 0, 0, 0, 0, 0, 1, 0, 0, 6, 0, 7
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\plugins\rickshaw-chart\css\detail.html", "HTML", 23, 0, 0, 0, 0, 0, 0, 0, 0, 6, 29
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\plugins\rickshaw-chart\css\extensions.html", "HTML", 23, 0, 0, 0, 0, 0, 0, 0, 0, 6, 29
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\plugins\rickshaw-chart\css\graph.html", "HTML", 23, 0, 0, 0, 0, 0, 0, 0, 0, 6, 29
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\plugins\rickshaw-chart\css\legend.html", "HTML", 23, 0, 0, 0, 0, 0, 0, 0, 0, 6, 29
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\plugins\rickshaw-chart\css\lines.html", "HTML", 23, 0, 0, 0, 0, 0, 0, 0, 0, 6, 29
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\plugins\rickshaw-chart\css\rickshaw.min.html", "HTML", 23, 0, 0, 0, 0, 0, 0, 0, 0, 6, 29
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\plugins\rickshaw-chart\js\Rickshaw.All.html", "HTML", 23, 0, 0, 0, 0, 0, 0, 0, 0, 6, 29
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\plugins\rickshaw-chart\vendor\d3.v3.html", "HTML", 23, 0, 0, 0, 0, 0, 0, 0, 0, 6, 29
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\plugins\select2\select2.css", "CSS", 0, 0, 531, 0, 0, 0, 0, 0, 19, 117, 667
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\plugins\select2\select2.min.js", "JavaScript", 0, 0, 0, 0, 0, 3, 0, 0, 20, 0, 23
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\plugins\sparkline-chart\jquery.sparkline.min.js", "JavaScript", 0, 0, 0, 0, 0, 2, 0, 0, 2, 1, 5
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\plugins\switchery\dist\switchery.css", "CSS", 0, 0, 45, 0, 0, 0, 0, 0, 8, 12, 65
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\plugins\switchery\dist\switchery.js", "JavaScript", 0, 0, 0, 0, 0, 917, 0, 0, 696, 343, 1956
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\plugins\tagsinput\css\bootstrap-tagsinput.css", "CSS", 0, 0, 49, 0, 0, 0, 0, 0, 0, 1, 50
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\plugins\tagsinput\js\bootstrap-tagsinput.min.js", "JavaScript", 0, 0, 0, 0, 0, 1, 0, 0, 5, 1, 7
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\plugins\timepicker\css\bootstrap-timepicker.css", "CSS", 0, 0, 136, 0, 0, 0, 0, 0, 10, 1, 147
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\plugins\timepicker\js\bootstrap-timepicker.min.js", "JavaScript", 0, 0, 0, 0, 0, 1, 0, 0, 4, 0, 5
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\plugins\typeahead\css\typeahead.css", "CSS", 0, 0, 66, 0, 0, 0, 0, 0, 2, 13, 81
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\plugins\typeahead\handlebars.min.js", "JavaScript", 0, 0, 0, 0, 0, 2, 0, 0, 26, 0, 28
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\plugins\typeahead\typeahead.bundle.js", "JavaScript", 0, 0, 0, 0, 0, 1773, 0, 0, 5, 4, 1782
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\plugins\uikit\css\components\htmleditor.css", "CSS", 0, 0, 119, 0, 0, 0, 0, 0, 48, 1, 168
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\plugins\uikit\css\components\nestable.min.css", "CSS", 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 2
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\plugins\uikit\css\uikit.min.css", "CSS", 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 2
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\plugins\uikit\js\components\htmleditor.js", "JavaScript", 0, 0, 0, 0, 0, 453, 0, 0, 11, 158, 622
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\plugins\uikit\js\components\nestable.min.js", "JavaScript", 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 2
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\plugins\uikit\js\uikit.min.js", "JavaScript", 0, 0, 0, 0, 0, 2, 0, 0, 1, 0, 3
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\plugins\uikit\vendor\codemirror\addon\mode\overlay.js", "JavaScript", 0, 0, 0, 0, 0, 63, 0, 0, 12, 11, 86
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\plugins\uikit\vendor\codemirror\codemirror.css", "CSS", 0, 0, 246, 0, 0, 0, 0, 0, 24, 40, 310
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\plugins\uikit\vendor\codemirror\codemirror.js", "JavaScript", 0, 0, 0, 0, 0, 6451, 0, 0, 866, 713, 8030
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\plugins\uikit\vendor\codemirror\mode\gfm\gfm.js", "JavaScript", 0, 0, 0, 0, 0, 110, 0, 0, 11, 3, 124
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\plugins\uikit\vendor\codemirror\mode\markdown\markdown.js", "JavaScript", 0, 0, 0, 0, 0, 639, 0, 0, 31, 96, 766
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\plugins\uikit\vendor\codemirror\mode\xml\xml.js", "JavaScript", 0, 0, 0, 0, 0, 358, 0, 0, 5, 22, 385
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\plugins\uikit\vendor\marked\marked.min.js", "JavaScript", 0, 0, 0, 0, 0, 1, 0, 0, 5, 0, 6
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\plugins\viewport\viewportchecker.js", "JavaScript", 0, 0, 0, 0, 0, 101, 0, 0, 51, 29, 181
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\environments\environment.prod.ts", "TypeScript", 0, 5, 0, 0, 0, 0, 0, 0, 0, 1, 6
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\environments\environment.ts", "TypeScript", 0, 5, 0, 0, 0, 0, 0, 0, 12, 3, 20
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\index.html", "HTML", 37, 0, 0, 0, 0, 0, 0, 0, 16, 17, 70
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\main.ts", "TypeScript", 0, 9, 0, 0, 0, 0, 0, 0, 0, 4, 13
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\polyfills.ts", "TypeScript", 0, 1, 0, 0, 0, 0, 0, 0, 55, 8, 64
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\styles.css", "CSS", 0, 0, 7860, 0, 0, 0, 0, 0, 663, 422, 8945
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\test.ts", "TypeScript", 0, 13, 0, 0, 0, 0, 0, 0, 4, 4, 21
"Total", "-", 5281, 9420, 34385, 16, 744, 58745, 1632, 1510, 12576, 13134, 137443
